record_id,timestamp,intersection_id,intersection_name_simulated,intersection_type,lane,estimated_vehicle_class,speed_limit_kmh,speed_kmh,radial_speed_kmh,speed_excess_kmh,speeding_flag,severe_speeding_flag,range_m,direction_deg,longitudinal_accel_m_s2,traffic_density_veh_min,occupancy_pct,signal_state,near_conflict_flag,risk_score_0_10,risk_level,potential_high_risk_event,accidents_12m,fatalities_12m,injuries_12m,serious_injuries_12m
RAD-023954,2026-09-07 09:21:55,INT006,Av_Las_Vegas_Calle_10,Glorieta,4,Automovil,50,41.6,-37.8,0.0,0,0,58.5,339.1,-0.33,7.3,22.4,No_aplica,0,3.44,Bajo,0,3,1,7,1
RAD-008963,2026-09-07 09:22:51,INT004,Av_Oriental_Calle_52,Semaforizada,3,Automovil,50,41.8,39.6,0.0,0,0,11.2,267.8,1.79,8.6,27.8,Verde,0,5.23,Medio,0,8,3,21,4
RAD-019073,2026-09-07 09:24:25,INT010,Carrera_52_Calle_44,Zona_residencial,1,Camioneta,30,36.3,-34.9,6.3,1,0,39.3,209.3,-0.1,10.6,34.4,No_aplica,0,5.15,Medio,0,5,2,16,2
RAD-022857,2026-09-07 09:24:54,INT006,Av_Las_Vegas_Calle_10,Glorieta,2,Automovil,50,48.8,-48.2,0.0,0,0,87.1,300.8,-1.78,8.5,24.3,No_aplica,0,5.44,Medio,0,3,1,7,1
RAD-023208,2026-09-07 09:25:00,INT004,Av_Oriental_Calle_52,Semaforizada,1,Automovil,50,45.1,-40.8,0.0,0,0,49.9,141.7,-0.09,4.3,10.1,Verde,0,5.43,Medio,0,8,3,21,4
RAD-016308,2026-09-07 09:25:29,INT012,Carrera_30_Calle_10,Zona_escolar,2,Camion,30,42.8,-33.0,12.8,1,0,47.0,292.6,1.26,3.2,7.1,No_aplica,0,4.2,Medio,0,4,1,10,1
RAD-017814,2026-09-07 09:27:08,INT007,Carrera_65_Calle_30,Semaforizada,1,Automovil,50,54.9,48.2,4.9,1,0,59.3,179.4,-0.01,9.4,24.5,Rojo,0,7.32,Alto,0,6,2,15,2
RAD-018407,2026-09-07 09:30:27,INT008,Calle_33_Carrera_76,No_semaforizada,2,Motocicleta,50,66.2,-54.3,16.2,1,1,93.2,0.2,0.77,8.1,18.8,No_aplica,0,6.49,Medio,1,5,2,13,2
RAD-018190,2026-09-07 09:30:28,INT001,Av_Regional_Calle_10,Semaforizada,4,Automovil,50,44.6,-32.4,0.0,0,0,77.4,344.3,0.32,7.3,27.3,Rojo,0,4.3,Medio,0,6,2,14,2
RAD-017593,2026-09-07 09:31:07,INT009,Calle_50_Carrera_43,Semaforizada,2,Camioneta,50,57.5,46.3,7.5,1,0,107.6,56.8,0.28,12.0,44.7,Verde,0,6.06,Medio,0,7,3,20,3
RAD-008075,2026-09-07 09:34:21,INT009,Calle_50_Carrera_43,Semaforizada,2,Automovil,50,43.1,33.2,0.0,0,0,26.3,52.2,1.46,13.0,37.5,Verde,0,4.61,Medio,0,7,3,20,3
RAD-018613,2026-09-07 09:34:32,INT011,Carrera_70_Calle_48,Zona_residencial,2,Automovil,30,24.9,-23.2,0.0,0,0,87.4,258.8,-0.92,12.2,32.8,No_aplica,0,5.58,Medio,0,6,2,19,3
RAD-018552,2026-09-07 09:36:59,INT010,Carrera_52_Calle_44,Zona_residencial,3,Motocicleta,30,22.2,-18.3,0.0,0,0,79.1,64.9,1.54,11.4,34.3,No_aplica,0,2.54,Bajo,0,5,2,16,2
RAD-017421,2026-09-07 09:38:12,INT005,Av_80_Calle_30,No_semaforizada,4,Automovil,50,31.1,-23.8,0.0,0,0,19.3,347.7,0.17,5.4,16.9,No_aplica,0,2.91,Bajo,0,4,1,9,1
RAD-010586,2026-09-07 09:39:31,INT003,Av_El_Poblado_Calle_10,Semaforizada,1,Camioneta,50,50.1,-44.4,0.1,1,0,112.6,268.2,-0.3,6.1,12.9,Verde,0,5.12,Medio,0,7,2,18,3
RAD-011847,2026-09-07 09:40:30,INT006,Av_Las_Vegas_Calle_10,Glorieta,4,Motocicleta,50,43.7,36.2,0.0,0,0,14.5,244.6,-1.28,12.1,38.7,No_aplica,0,3.01,Bajo,0,3,1,7,1
RAD-023412,2026-09-07 09:40:59,INT003,Av_El_Poblado_Calle_10,Semaforizada,1,Automovil,50,50.3,-41.6,0.3,1,0,70.5,203.2,-1.67,9.2,27.7,Amarillo,0,6.31,Medio,0,7,2,18,3
RAD-013032,2026-09-07 09:41:19,INT003,Av_El_Poblado_Calle_10,Semaforizada,3,Motocicleta,50,49.5,-36.3,0.0,0,0,78.3,100.4,0.38,10.0,33.9,Verde,0,5.35,Medio,0,7,2,18,3
RAD-000959,2026-09-07 09:43:57,INT004,Av_Oriental_Calle_52,Semaforizada,3,Motocicleta,50,51.1,37.6,1.1,1,0,18.5,39.0,-0.21,9.6,34.7,Verde,1,7.2,Alto,1,8,3,21,4
RAD-009684,2026-09-07 09:44:16,INT007,Carrera_65_Calle_30,Semaforizada,3,Automovil,50,68.2,67.1,18.2,1,1,19.8,123.1,-0.93,5.8,17.1,Verde,0,6.58,Alto,1,6,2,15,2
RAD-021189,2026-09-07 09:46:08,INT002,Av_80_Calle_33,Semaforizada,3,Motocicleta,50,49.6,-38.8,0.0,0,0,60.1,334.7,-1.53,10.3,34.0,Verde,0,3.56,Medio,0,5,1,11,1
RAD-024405,2026-09-07 09:48:39,INT004,Av_Oriental_Calle_52,Semaforizada,2,Motocicleta,50,42.0,34.3,0.0,0,0,10.1,199.0,-0.52,10.3,35.3,Verde,0,5.87,Medio,0,8,3,21,4
RAD-015687,2026-09-07 09:48:43,INT005,Av_80_Calle_30,No_semaforizada,2,Automovil,50,49.8,46.4,0.0,0,0,82.6,177.6,0.22,10.0,35.1,No_aplica,0,3.22,Bajo,0,4,1,9,1
RAD-002215,2026-09-07 09:49:55,INT009,Calle_50_Carrera_43,Semaforizada,1,Automovil,50,71.6,68.1,21.6,1,1,86.8,52.4,-0.32,9.3,25.4,Amarillo,0,9.25,Critico,1,7,3,20,3
RAD-010666,2026-09-07 09:50:09,INT002,Av_80_Calle_33,Semaforizada,3,Automovil,50,53.9,39.6,3.9,1,0,111.2,87.9,0.67,9.0,29.4,Verde,0,4.83,Medio,0,5,1,11,1
RAD-002336,2026-09-07 09:52:19,INT012,Carrera_30_Calle_10,Zona_escolar,4,Motocicleta,30,26.2,19.8,0.0,0,0,8.2,64.6,-0.92,5.7,15.9,No_aplica,0,2.56,Bajo,0,4,1,10,1
RAD-022277,2026-09-07 09:52:52,INT012,Carrera_30_Calle_10,Zona_escolar,2,Bus,30,36.3,-26.9,6.3,1,0,25.3,108.9,1.9,9.3,28.8,No_aplica,0,5.28,Medio,0,4,1,10,1
RAD-024423,2026-09-07 09:54:24,INT012,Carrera_30_Calle_10,Zona_escolar,2,Automovil,30,22.9,-21.3,0.0,0,0,112.1,100.6,-0.98,7.1,18.4,No_aplica,0,4.18,Medio,0,4,1,10,1
RAD-023630,2026-09-07 10:03:49,INT006,Av_Las_Vegas_Calle_10,Glorieta,3,Motocicleta,50,38.6,36.9,0.0,0,0,68.7,166.0,-0.12,7.5,24.1,No_aplica,0,2.16,Bajo,0,3,1,7,1
RAD-010067,2026-09-07 10:04:08,INT012,Carrera_30_Calle_10,Zona_escolar,1,Automovil,30,31.0,-23.8,1.0,1,0,57.2,38.0,-0.62,9.9,26.6,No_aplica,0,2.32,Bajo,0,4,1,10,1
RAD-014144,2026-09-07 10:04:50,INT004,Av_Oriental_Calle_52,Semaforizada,2,Automovil,50,44.8,37.5,0.0,0,0,67.9,207.2,0.14,5.2,18.5,Verde,0,6.53,Alto,0,8,3,21,4
RAD-005568,2026-09-07 10:07:02,INT007,Carrera_65_Calle_30,Semaforizada,3,Camion,50,47.7,38.2,0.0,0,0,84.3,75.4,-0.36,9.6,27.9,Amarillo,0,3.81,Medio,0,6,2,15,2
RAD-010409,2026-09-07 10:10:04,INT001,Av_Regional_Calle_10,Semaforizada,4,Automovil,50,38.5,37.5,0.0,0,0,21.3,232.0,0.03,5.7,18.6,Amarillo,0,4.13,Medio,0,6,2,14,2
RAD-010975,2026-09-07 10:12:19,INT001,Av_Regional_Calle_10,Semaforizada,3,Motocicleta,50,57.5,48.0,7.5,1,0,94.0,123.9,2.43,4.5,12.5,Rojo,0,6.67,Alto,0,6,2,14,2
RAD-017695,2026-09-07 10:13:23,INT007,Carrera_65_Calle_30,Semaforizada,4,Automovil,50,47.8,39.2,0.0,0,0,68.1,52.5,-0.33,12.4,45.1,Rojo,0,5.19,Medio,0,6,2,15,2
RAD-014810,2026-09-07 10:14:16,INT009,Calle_50_Carrera_43,Semaforizada,3,Automovil,50,56.7,-53.0,6.7,1,0,53.3,162.3,-1.53,10.6,36.2,Rojo,1,9.81,Critico,1,7,3,20,3
RAD-014454,2026-09-07 10:14:37,INT002,Av_80_Calle_33,Semaforizada,1,Motocicleta,50,45.9,-43.8,0.0,0,0,54.9,22.4,1.53,8.7,23.4,Verde,0,6.17,Medio,0,5,1,11,1
RAD-004768,2026-09-07 10:15:29,INT005,Av_80_Calle_30,No_semaforizada,4,Automovil,50,36.6,-31.9,0.0,0,0,86.6,308.5,0.85,13.4,32.7,No_aplica,0,3.32,Bajo,0,4,1,9,1
RAD-022598,2026-09-07 10:16:36,INT005,Av_80_Calle_30,No_semaforizada,2,Camioneta,50,59.1,-55.0,9.1,1,0,95.4,46.3,-0.84,12.3,37.4,No_aplica,0,5.48,Medio,0,4,1,9,1
RAD-021857,2026-09-07 10:16:38,INT008,Calle_33_Carrera_76,No_semaforizada,4,Camioneta,50,61.8,45.7,11.8,1,0,26.0,80.6,-0.05,11.3,27.6,No_aplica,1,8.16,Critico,1,5,2,13,2
RAD-002872,2026-09-07 10:16:39,INT001,Av_Regional_Calle_10,Semaforizada,4,Camioneta,50,47.3,36.4,0.0,0,0,105.2,316.8,2.97,4.4,16.1,Verde,0,3.99,Medio,0,6,2,14,2
RAD-022462,2026-09-07 10:19:58,INT012,Carrera_30_Calle_10,Zona_escolar,2,Automovil,30,20.4,15.1,0.0,0,0,102.5,94.6,-0.89,10.6,27.8,No_aplica,0,3.04,Bajo,0,4,1,10,1
RAD-024164,2026-09-07 10:20:28,INT005,Av_80_Calle_30,No_semaforizada,4,Automovil,50,45.8,35.9,0.0,0,0,50.8,140.3,-2.29,10.3,38.9,No_aplica,0,4.22,Medio,0,4,1,9,1
RAD-007750,2026-09-07 10:26:30,INT011,Carrera_70_Calle_48,Zona_residencial,3,Motocicleta,30,30.0,-26.4,0.0,0,0,71.7,137.9,-0.64,11.0,24.7,No_aplica,0,5.76,Medio,0,6,2,19,3
RAD-014873,2026-09-07 10:28:13,INT011,Carrera_70_Calle_48,Zona_residencial,1,Camion,30,35.7,31.7,5.7,1,0,58.4,45.2,0.19,10.4,27.3,No_aplica,0,5.87,Medio,0,6,2,19,3
RAD-001266,2026-09-07 10:29:02,INT003,Av_El_Poblado_Calle_10,Semaforizada,3,Motocicleta,50,59.8,56.1,9.8,1,0,39.9,19.5,-0.4,11.6,30.3,Verde,0,5.21,Medio,0,7,2,18,3
RAD-016697,2026-09-07 10:31:37,INT003,Av_El_Poblado_Calle_10,Semaforizada,2,Automovil,50,49.8,-47.0,0.0,0,0,91.2,88.1,-3.62,10.9,33.8,Rojo,1,10.0,Critico,1,7,2,18,3
RAD-007851,2026-09-07 10:31:49,INT004,Av_Oriental_Calle_52,Semaforizada,1,Automovil,50,48.2,-40.1,0.0,0,0,44.6,338.6,-0.33,13.4,28.9,Verde,0,6.46,Medio,0,8,3,21,4
RAD-012898,2026-09-07 10:35:09,INT005,Av_80_Calle_30,No_semaforizada,4,Automovil,50,58.5,-56.4,8.5,1,0,106.2,206.8,2.54,7.5,24.5,No_aplica,0,6.17,Medio,0,4,1,9,1
RAD-012118,2026-09-07 10:36:35,INT007,Carrera_65_Calle_30,Semaforizada,2,Automovil,50,53.3,-50.1,3.3,1,0,38.7,301.7,-0.7,8.3,21.5,Verde,0,5.04,Medio,0,6,2,15,2
RAD-022862,2026-09-07 10:37:12,INT001,Av_Regional_Calle_10,Semaforizada,4,Camioneta,50,31.7,23.6,0.0,0,0,43.6,183.5,-0.96,10.8,27.6,Rojo,0,2.9,Bajo,0,6,2,14,2
RAD-008961,2026-09-07 10:38:34,INT001,Av_Regional_Calle_10,Semaforizada,2,Automovil,50,53.3,-45.0,3.3,1,0,42.1,151.4,-0.72,12.1,33.5,Verde,0,3.65,Medio,0,6,2,14,2
RAD-018118,2026-09-07 10:38:52,INT011,Carrera_70_Calle_48,Zona_residencial,4,Automovil,30,21.1,-19.4,0.0,0,0,11.6,20.0,1.11,10.5,37.8,No_aplica,0,6.25,Medio,0,6,2,19,3
RAD-016878,2026-09-07 10:39:08,INT010,Carrera_52_Calle_44,Zona_residencial,1,Bus,30,30.4,27.6,0.4,1,0,57.4,359.9,-1.31,4.9,14.6,No_aplica,0,4.27,Medio,0,5,2,16,2
RAD-011780,2026-09-07 10:42:23,INT005,Av_80_Calle_30,No_semaforizada,3,Motocicleta,50,52.3,41.5,2.3,1,0,63.1,263.0,0.32,4.7,12.3,No_aplica,0,5.61,Medio,0,4,1,9,1
RAD-012720,2026-09-07 10:43:45,INT010,Carrera_52_Calle_44,Zona_residencial,3,Motocicleta,30,44.6,-41.8,14.6,1,0,36.2,93.9,-1.24,11.8,38.1,No_aplica,0,8.14,Critico,0,5,2,16,2
RAD-016121,2026-09-07 10:44:29,INT008,Calle_33_Carrera_76,No_semaforizada,1,Motocicleta,50,53.8,-48.4,3.8,1,0,93.2,85.0,-1.71,12.9,28.3,No_aplica,0,5.09,Medio,0,5,2,13,2
RAD-020032,2026-09-07 10:51:29,INT003,Av_El_Poblado_Calle_10,Semaforizada,3,Camioneta,50,59.5,-51.4,9.5,1,0,91.5,125.9,-0.78,10.3,24.5,Verde,0,5.23,Medio,0,7,2,18,3
RAD-013759,2026-09-07 10:53:01,INT003,Av_El_Poblado_Calle_10,Semaforizada,2,Automovil,50,48.1,-46.0,0.0,0,0,25.8,117.2,-0.03,6.5,13.8,Rojo,0,5.62,Medio,0,7,2,18,3
RAD-000265,2026-09-07 10:53:48,INT005,Av_80_Calle_30,No_semaforizada,4,Motocicleta,50,52.6,-45.5,2.6,1,0,101.8,151.8,-0.09,9.5,29.1,No_aplica,0,2.02,Bajo,0,4,1,9,1
RAD-008563,2026-09-07 10:59:46,INT007,Carrera_65_Calle_30,Semaforizada,2,Camioneta,50,55.4,48.4,5.4,1,0,47.3,93.4,-0.96,6.7,21.4,Rojo,0,5.52,Medio,0,6,2,15,2
RAD-021738,2026-09-07 11:00:25,INT008,Calle_33_Carrera_76,No_semaforizada,2,Motocicleta,50,62.9,-45.6,12.9,1,0,107.2,240.1,0.76,4.0,11.0,No_aplica,0,4.95,Medio,0,5,2,13,2
RAD-004871,2026-09-07 11:00:51,INT003,Av_El_Poblado_Calle_10,Semaforizada,2,Automovil,50,58.4,-49.9,8.4,1,0,15.6,67.4,1.93,10.3,29.1,Amarillo,1,8.23,Critico,1,7,2,18,3
RAD-014584,2026-09-07 11:04:53,INT011,Carrera_70_Calle_48,Zona_residencial,4,Automovil,30,29.1,28.9,0.0,0,0,58.3,281.2,-1.27,9.4,34.2,No_aplica,1,7.39,Alto,1,6,2,19,3
RAD-015147,2026-09-07 11:06:46,INT008,Calle_33_Carrera_76,No_semaforizada,3,Camioneta,50,74.8,56.6,24.8,1,1,86.0,323.0,1.07,5.5,12.6,No_aplica,1,7.52,Alto,1,5,2,13,2
RAD-017100,2026-09-07 11:07:12,INT007,Carrera_65_Calle_30,Semaforizada,4,Automovil,50,46.0,37.0,0.0,0,0,104.7,1.3,-0.69,14.5,50.4,Verde,0,5.43,Medio,0,6,2,15,2
RAD-012916,2026-09-07 11:07:38,INT005,Av_80_Calle_30,No_semaforizada,1,Automovil,50,38.2,35.8,0.0,0,0,102.1,264.9,-0.56,3.9,8.8,No_aplica,0,1.81,Bajo,0,4,1,9,1
RAD-024913,2026-09-07 11:10:17,INT009,Calle_50_Carrera_43,Semaforizada,2,Automovil,50,51.3,-50.3,1.3,1,0,71.2,190.7,-0.83,8.4,25.7,Rojo,1,7.77,Alto,1,7,3,20,3
RAD-016733,2026-09-07 11:11:28,INT010,Carrera_52_Calle_44,Zona_residencial,3,Automovil,30,33.3,-26.1,3.3,1,0,14.7,111.4,1.5,11.9,34.4,No_aplica,0,6.05,Medio,0,5,2,16,2
RAD-012509,2026-09-07 11:13:37,INT007,Carrera_65_Calle_30,Semaforizada,3,Automovil,50,59.0,-48.1,9.0,1,0,93.9,93.4,0.37,10.4,34.5,Rojo,0,5.67,Medio,0,6,2,15,2
RAD-011257,2026-09-07 11:14:09,INT011,Carrera_70_Calle_48,Zona_residencial,4,Camioneta,30,17.7,15.9,0.0,0,0,105.9,213.7,1.26,6.4,23.7,No_aplica,0,6.82,Alto,0,6,2,19,3
RAD-024108,2026-09-07 11:15:26,INT008,Calle_33_Carrera_76,No_semaforizada,4,Camion,50,44.7,34.8,0.0,0,0,46.6,340.7,-0.87,5.2,15.2,No_aplica,0,4.09,Medio,0,5,2,13,2
RAD-021935,2026-09-07 11:15:52,INT005,Av_80_Calle_30,No_semaforizada,4,Automovil,50,66.9,53.2,16.9,1,1,110.0,223.9,-2.0,7.5,16.9,No_aplica,0,6.61,Alto,1,4,1,9,1
RAD-008805,2026-09-07 11:16:56,INT007,Carrera_65_Calle_30,Semaforizada,3,Motocicleta,50,39.9,-32.9,0.0,0,0,37.5,292.3,-0.07,10.2,22.3,Verde,0,3.74,Medio,0,6,2,15,2
RAD-017388,2026-09-07 11:17:18,INT001,Av_Regional_Calle_10,Semaforizada,2,Motocicleta,50,45.0,-40.2,0.0,0,0,28.2,55.4,3.72,6.5,22.6,Verde,0,3.65,Medio,0,6,2,14,2
RAD-019874,2026-09-07 11:18:34,INT004,Av_Oriental_Calle_52,Semaforizada,4,Automovil,50,62.6,-54.7,12.6,1,0,18.6,120.2,0.2,8.5,28.3,Rojo,0,9.69,Critico,0,8,3,21,4
RAD-007158,2026-09-07 11:19:27,INT006,Av_Las_Vegas_Calle_10,Glorieta,3,Automovil,50,57.0,-52.3,7.0,1,0,69.5,143.4,-1.46,8.6,27.2,No_aplica,0,3.19,Bajo,0,3,1,7,1
RAD-020058,2026-09-07 11:21:28,INT004,Av_Oriental_Calle_52,Semaforizada,4,Camioneta,50,52.4,-50.9,2.4,1,0,28.8,207.9,-0.77,7.8,27.0,Rojo,0,6.68,Alto,0,8,3,21,4
RAD-020357,2026-09-07 11:25:33,INT009,Calle_50_Carrera_43,Semaforizada,2,Camion,50,56.0,-50.4,6.0,1,0,22.1,350.6,-0.23,8.1,26.4,Verde,1,7.39,Alto,1,7,3,20,3
RAD-018234,2026-09-07 11:26:23,INT011,Carrera_70_Calle_48,Zona_residencial,2,Automovil,30,23.5,-19.5,0.0,0,0,53.0,10.9,-1.1,14.3,53.6,No_aplica,0,6.0,Medio,0,6,2,19,3
RAD-014626,2026-09-07 11:26:55,INT005,Av_80_Calle_30,No_semaforizada,4,Motocicleta,50,49.6,44.2,0.0,0,0,21.6,51.5,-0.85,11.0,41.2,No_aplica,0,3.78,Medio,0,4,1,9,1
RAD-015011,2026-09-07 11:31:02,INT004,Av_Oriental_Calle_52,Semaforizada,2,Motocicleta,50,59.2,58.1,9.2,1,0,112.2,203.5,-0.47,12.5,43.6,Rojo,1,8.27,Critico,1,8,3,21,4
RAD-003487,2026-09-07 11:31:18,INT004,Av_Oriental_Calle_52,Semaforizada,1,Camioneta,50,44.3,35.4,0.0,0,0,77.0,264.9,0.41,4.2,13.4,Rojo,0,4.4,Medio,0,8,3,21,4
RAD-011790,2026-09-07 11:32:02,INT009,Calle_50_Carrera_43,Semaforizada,2,Automovil,50,40.5,33.4,0.0,0,0,11.9,319.3,-0.39,9.2,28.9,Verde,0,5.2,Medio,0,7,3,20,3
RAD-004678,2026-09-07 11:33:48,INT011,Carrera_70_Calle_48,Zona_residencial,4,Automovil,30,38.8,28.5,8.8,1,0,98.0,245.1,-0.3,12.5,44.4,No_aplica,0,6.84,Alto,0,6,2,19,3
RAD-019093,2026-09-07 11:34:03,INT005,Av_80_Calle_30,No_semaforizada,2,Motocicleta,50,59.6,-53.6,9.6,1,0,85.4,209.5,1.22,8.8,26.2,No_aplica,0,5.56,Medio,0,4,1,9,1
RAD-000667,2026-09-07 11:34:06,INT002,Av_80_Calle_33,Semaforizada,2,Automovil,50,57.2,49.7,7.2,1,0,89.2,13.3,-0.44,9.0,33.0,Verde,0,6.82,Alto,0,5,1,11,1
RAD-006942,2026-09-07 11:34:37,INT001,Av_Regional_Calle_10,Semaforizada,1,Motocicleta,50,49.6,-49.0,0.0,0,0,60.9,185.9,-0.29,7.8,25.8,Verde,0,1.67,Bajo,0,6,2,14,2
RAD-003201,2026-09-07 11:35:44,INT001,Av_Regional_Calle_10,Semaforizada,2,Camion,50,50.5,-44.9,0.5,1,0,33.4,207.7,-1.81,7.3,25.7,Rojo,0,5.78,Medio,0,6,2,14,2
RAD-004133,2026-09-07 11:36:52,INT009,Calle_50_Carrera_43,Semaforizada,3,Automovil,50,49.9,46.5,0.0,0,0,63.0,76.2,0.76,13.9,30.4,Verde,0,5.32,Medio,0,7,3,20,3
RAD-009906,2026-09-07 11:38:23,INT009,Calle_50_Carrera_43,Semaforizada,3,Motocicleta,50,51.1,40.7,1.1,1,0,70.5,30.7,0.11,7.7,18.9,Verde,0,5.43,Medio,0,7,3,20,3
RAD-012604,2026-09-07 11:38:36,INT002,Av_80_Calle_33,Semaforizada,4,Bus,50,52.7,-44.4,2.7,1,0,16.0,145.2,0.01,7.5,26.3,Rojo,0,5.5,Medio,0,5,1,11,1
RAD-004293,2026-09-07 11:38:47,INT001,Av_Regional_Calle_10,Semaforizada,1,Motocicleta,50,34.1,33.0,0.0,0,0,83.2,259.0,0.55,9.1,21.7,Amarillo,0,2.72,Bajo,0,6,2,14,2
RAD-020026,2026-09-07 11:41:54,INT011,Carrera_70_Calle_48,Zona_residencial,1,Motocicleta,30,15.4,-11.1,0.0,0,0,75.5,359.6,1.7,4.6,14.0,No_aplica,1,7.13,Alto,1,6,2,19,3
RAD-005813,2026-09-07 11:43:53,INT005,Av_80_Calle_30,No_semaforizada,3,Camioneta,50,48.2,-36.3,0.0,0,0,60.9,49.3,2.52,10.7,37.4,No_aplica,0,6.32,Medio,0,4,1,9,1
RAD-009445,2026-09-07 11:43:58,INT007,Carrera_65_Calle_30,Semaforizada,4,Motocicleta,50,52.7,38.3,2.7,1,0,78.0,260.3,2.54,11.3,42.7,Verde,1,7.08,Alto,1,6,2,15,2
RAD-001404,2026-09-07 11:45:19,INT002,Av_80_Calle_33,Semaforizada,1,Automovil,50,57.1,46.0,7.1,1,0,69.3,28.6,-1.6,9.2,28.5,Rojo,0,6.85,Alto,0,5,1,11,1
RAD-018985,2026-09-07 11:46:23,INT005,Av_80_Calle_30,No_semaforizada,2,Motocicleta,50,55.3,52.1,5.3,1,0,58.9,16.8,-0.15,11.6,40.9,No_aplica,0,4.63,Medio,0,4,1,9,1
RAD-013682,2026-09-07 11:47:52,INT003,Av_El_Poblado_Calle_10,Semaforizada,2,Automovil,50,34.3,32.3,0.0,0,0,55.3,99.5,1.21,8.4,25.6,Verde,0,5.47,Medio,0,7,2,18,3
RAD-017089,2026-09-07 11:50:20,INT011,Carrera_70_Calle_48,Zona_residencial,4,Automovil,30,28.5,-24.8,0.0,0,0,80.4,50.8,0.33,9.4,23.7,No_aplica,0,6.4,Medio,0,6,2,19,3
RAD-008484,2026-09-07 11:55:07,INT007,Carrera_65_Calle_30,Semaforizada,4,Automovil,50,35.9,31.5,0.0,0,0,110.8,153.5,-0.89,9.0,29.6,Rojo,0,4.3,Medio,0,6,2,15,2
RAD-014051,2026-09-07 11:55:28,INT006,Av_Las_Vegas_Calle_10,Glorieta,3,Motocicleta,50,41.2,34.9,0.0,0,0,89.8,25.1,-0.6,9.6,35.7,No_aplica,0,4.39,Medio,0,3,1,7,1
RAD-013721,2026-09-07 11:58:42,INT008,Calle_33_Carrera_76,No_semaforizada,3,Bus,50,47.9,42.1,0.0,0,0,97.7,172.9,0.36,7.4,27.7,No_aplica,0,4.87,Medio,0,5,2,13,2
RAD-007439,2026-09-07 11:59:48,INT006,Av_Las_Vegas_Calle_10,Glorieta,2,Camion,50,55.7,49.6,5.7,1,0,26.6,285.4,0.78,10.8,25.1,No_aplica,0,4.55,Medio,0,3,1,7,1
RAD-022488,2026-09-07 12:01:16,INT012,Carrera_30_Calle_10,Zona_escolar,3,Automovil,30,30.9,-29.9,0.9,1,0,33.9,192.9,2.35,13.7,29.2,No_aplica,0,4.52,Medio,0,4,1,10,1
RAD-013598,2026-09-07 12:01:17,INT002,Av_80_Calle_33,Semaforizada,1,Camioneta,50,60.8,59.9,10.8,1,0,38.7,315.2,1.58,8.0,22.2,Verde,1,7.24,Alto,1,5,1,11,1
RAD-007026,2026-09-07 12:02:51,INT012,Carrera_30_Calle_10,Zona_escolar,2,Motocicleta,30,29.9,22.2,0.0,0,0,98.1,167.0,-0.19,7.7,19.4,No_aplica,0,3.08,Bajo,0,4,1,10,1
RAD-000422,2026-09-07 12:03:00,INT004,Av_Oriental_Calle_52,Semaforizada,3,Automovil,50,42.8,-33.5,0.0,0,0,76.1,201.5,-1.73,8.1,26.9,Amarillo,0,8.58,Critico,0,8,3,21,4
RAD-011610,2026-09-07 12:03:04,INT006,Av_Las_Vegas_Calle_10,Glorieta,1,Motocicleta,50,36.1,30.2,0.0,0,0,38.0,248.6,1.09,8.1,19.4,No_aplica,0,2.31,Bajo,0,3,1,7,1
RAD-000605,2026-09-07 12:03:15,INT006,Av_Las_Vegas_Calle_10,Glorieta,3,Automovil,50,38.8,35.3,0.0,0,0,26.6,269.5,-0.76,6.3,14.5,No_aplica,0,2.06,Bajo,0,3,1,7,1
RAD-018642,2026-09-07 12:03:33,INT011,Carrera_70_Calle_48,Zona_residencial,2,Automovil,30,23.4,-17.6,0.0,0,0,108.2,126.9,-0.64,7.9,27.1,No_aplica,0,4.79,Medio,0,6,2,19,3
RAD-013244,2026-09-07 12:05:48,INT002,Av_80_Calle_33,Semaforizada,2,Automovil,50,43.9,-31.7,0.0,0,0,40.4,39.8,0.34,8.0,21.7,Amarillo,0,4.39,Medio,0,5,1,11,1
RAD-022973,2026-09-07 12:06:35,INT004,Av_Oriental_Calle_52,Semaforizada,1,Automovil,50,54.5,49.6,4.5,1,0,12.8,138.1,0.67,7.6,22.8,Verde,1,7.38,Alto,1,8,3,21,4
RAD-018416,2026-09-07 12:07:10,INT004,Av_Oriental_Calle_52,Semaforizada,4,Motocicleta,50,49.2,-35.5,0.0,0,0,82.7,322.2,-0.96,6.3,19.2,Verde,0,6.9,Alto,0,8,3,21,4
RAD-023051,2026-09-07 12:08:11,INT005,Av_80_Calle_30,No_semaforizada,4,Motocicleta,50,52.9,-42.6,2.9,1,0,109.5,219.1,-0.07,7.1,17.3,No_aplica,0,2.95,Bajo,0,4,1,9,1
RAD-020804,2026-09-07 12:09:22,INT001,Av_Regional_Calle_10,Semaforizada,3,Camioneta,50,57.0,51.4,7.0,1,0,46.7,142.0,-1.59,5.7,18.9,Verde,0,5.2,Medio,0,6,2,14,2
RAD-009502,2026-09-07 12:13:43,INT009,Calle_50_Carrera_43,Semaforizada,4,Motocicleta,50,40.2,-30.7,0.0,0,0,102.5,160.6,-0.51,8.4,30.0,Verde,0,5.93,Medio,0,7,3,20,3
RAD-013691,2026-09-07 12:15:48,INT004,Av_Oriental_Calle_52,Semaforizada,4,Automovil,50,53.0,-45.9,3.0,1,0,75.5,82.4,1.46,10.3,22.2,Verde,1,7.91,Alto,1,8,3,21,4
